Timestamp,Account,Side,Item,Quantity,Paid/Received,Tax,Price ea.,Part of Flip
2025-09-27T21:10:04Z,Big Timby,SELL,Raw karambwan,1602,661626,14418,413,NO
2025-09-27T21:02:54Z,Big Timby,SELL,Raw karambwan,2000,826000,18000,413,NO
2025-09-27T20:49:49Z,Big Timby,SELL,Raw karambwan,5000,2065000,45000,413,NO
2025-09-27T20:42:44Z,Big Timby,SELL,Raw karambwan,1,413,9,413,NO
2025-09-27T20:30:34Z,Big Timby,SELL,Raw karambwan,1,413,9,413,NO
2025-09-27T20:05:30Z,Big Timby,SELL,Raw karambwan,2,826,18,413,NO
2025-09-27T19:51:26Z,Big Timby,SELL,Raw karambwan,10,4130,90,413,NO
2025-09-27T19:31:33Z,Big Timby,SELL,Raw karambwan,10,4130,90,413,NO
2025-09-27T18:39:57Z,Big Timby,SELL,Dragonfruit sapling,60,11146440,222960,185774,YES
2025-09-27T18:06:42Z,Big Timby,SELL,Dragon warhammer,1,15683029,313661,15683029,NO
2025-09-27T17:50:40Z,Big Timby,SELL,Battlestaff,120,1001400,20040,8345,YES
2025-09-27T17:44:25Z,Big Timby,BUY,Devout boots,1,860391,0,860391,NO
2025-09-27T17:44:25Z,Big Timby,SELL,Dragon knife(p++),150,1845750,37050,12305,YES
2025-09-27T17:44:25Z,Big Timby,BUY,Zulrah's scales,30000,6570000,0,219,YES
2025-09-27T00:37:53Z,Big Timby,SELL,Granite maul,14,4841186,96824,345799,YES
2025-09-26T18:25:25Z,Big Timby,SELL,Granite maul,24,8376000,167520,349000,YES
2025-09-26T03:49:37Z,Big Timby,BUY,Dragon knife(p++),3,36780,0,12260,YES
2025-09-26T03:32:33Z,Big Timby,BUY,Dragon knife(p++),50,613000,0,12260,YES
2025-09-26T02:54:52Z,Big Timby,BUY,Dragon knife(p++),10,122600,0,12260,YES
2025-09-26T02:38:59Z,Big Timby,BUY,Dragon knife(p++),20,245200,0,12260,YES
2025-09-26T02:36:45Z,Big Timby,BUY,Dragon knife(p++),96,1176960,0,12260,YES
2025-09-26T02:32:17Z,Big Timby,BUY,Dragon knife(p++),15,183900,0,12260,YES
2025-09-26T02:04:00Z,Big Timby,BUY,Dragon knife(p++),6,73560,0,12260,YES
2025-09-26T02:03:45Z,Big Timby,SELL,Dragon knife(p++),416,5327712,106912,12807,YES
2025-09-26T02:00:51Z,Big Timby,SELL,Molten glass,216,21168,432,98,YES
2025-09-26T02:00:43Z,Big Timby,BUY,Dragon knife(p++),4,49040,0,12260,YES
2025-09-26T02:00:18Z,Big Timby,SELL,Molten glass,1,98,2,98,YES
2025-09-26T02:00:07Z,Big Timby,SELL,Molten glass,1,98,2,98,YES
2025-09-26T02:00:04Z,Big Timby,SELL,Dragon mace,10,294300,5890,27778,NO
2025-09-26T01:59:09Z,Big Timby,SELL,Molten glass,1,98,2,98,YES
2025-09-26T01:58:50Z,Big Timby,BUY,Dragon knife(p++),33,404580,0,12260,YES
2025-09-26T01:58:36Z,Big Timby,SELL,Molten glass,3574,350252,7148,98,YES
2025-09-26T01:56:32Z,Big Timby,BUY,Dragon knife(p++),4,49040,0,12260,YES
2025-09-26T01:54:19Z,Big Timby,BUY,Dragon knife(p++),359,4401340,0,12260,YES
2025-09-26T01:51:37Z,Big Timby,BUY,Dragon knife(p++),5,61300,0,12260,YES
2025-09-26T01:49:31Z,Big Timby,BUY,Dragon knife(p++),15,183900,0,12260,YES
2025-09-26T01:09:27Z,Big Timby,SELL,Noxious halberd,1,59525872,1190518,59525872,YES
2025-09-26T00:42:45Z,Big Timby,BUY,Granite maul,1,327982,0,327982,YES
2025-09-26T00:02:39Z,Big Timby,BUY,Granite maul,3,983946,0,327982,YES
2025-09-26T00:02:31Z,Big Timby,BUY,Granite maul,3,983946,0,327982,YES
2025-09-26T00:02:29Z,Big Timby,BUY,Granite maul,1,327982,0,327982,YES
2025-09-26T00:01:52Z,Big Timby,BUY,Granite maul,30,9839460,0,327982,YES
2025-09-25T23:10:35Z,Big Timby,BUY,Extended anti-venom+(4),100,1744300,0,18154,YES
2025-09-25T23:06:24Z,Big Timby,SELL,Uncut onyx,1,2341000,46820,2314977,NO
2025-09-25T23:01:19Z,Big Timby,SELL,Raw shark,339,211197,4407,554,NO
2025-09-25T23:01:14Z,Big Timby,SELL,Wine of zamorak,155,148800,3100,930,YES
2025-09-25T23:01:10Z,Big Timby,SELL,Ranarr seed,6,237258,4746,38025,NO
2025-09-25T23:01:06Z,Big Timby,SELL,Magic seed,6,564480,11292,87718,NO
2025-09-25T23:01:00Z,Big Timby,SELL,Runite ore,5,51175,1025,9724,NO
2025-09-25T23:00:57Z,Big Timby,SELL,Mithril ore,86,11094,258,120,NO
2025-09-25T23:00:53Z,Big Timby,SELL,Coal,480,88800,1920,178,NO
2025-09-25T23:00:47Z,Big Timby,SELL,Adamantite ore,662,506430,10592,736,NO
2025-09-25T23:00:43Z,Big Timby,SELL,Gold bar,3594,391746,10782,105,YES
2025-09-25T23:00:37Z,Big Timby,SELL,Dragon bones,163,391510,7987,2297,NO
2025-09-25T23:00:19Z,Big Timby,SELL,Rune full helm,2,40999,820,19532,NO
2025-09-25T23:00:14Z,Big Timby,SELL,Yew seed,11,311861,6248,26873,NO
2025-09-25T23:00:09Z,Big Timby,SELL,Rune knife(p++),50,12000,250,206,NO
2025-09-25T23:00:04Z,Big Timby,SELL,Mort myre fungus,192,76992,1728,399,NO
2025-09-25T22:59:55Z,Big Timby,SELL,Spider cave teleport,28,1022000,20440,35706,NO
2025-09-25T22:59:48Z,Big Timby,SELL,Rune platelegs,32,1206912,24160,35922,NO
2025-09-25T22:59:37Z,Big Timby,SELL,Redwood logs,5000,4380000,90000,764,NO
2025-09-25T22:58:13Z,Big Timby,SELL,Dragon mace,22,678436,13574,27778,NO
2025-09-25T22:58:09Z,Big Timby,SELL,Rune kiteshield,32,1024288,20512,30409,NO
2025-09-25T22:58:04Z,Big Timby,SELL,Rune sq shield,3,66693,1335,21451,NO
2025-09-25T22:58:00Z,Big Timby,SELL,Araxyte venom sack,81,126360,2592,1129,NO
2025-09-25T22:57:52Z,Big Timby,SELL,Red spiders' eggs,384,84864,1920,214,YES
2025-09-25T22:57:48Z,Big Timby,SELL,Dragonstone bolts (e),119,52479,1071,434,NO
2025-09-25T22:57:43Z,Big Timby,SELL,Rune med helm,4,42844,860,10414,NO
2025-09-25T22:57:39Z,Big Timby,SELL,Giant egg sac(full),4,83600,1672,19806,NO
2025-09-25T22:03:12Z,Big Timby,SELL,Earth orb,186,102114,2046,549,YES
2025-09-25T22:02:21Z,Big Timby,SELL,Earth orb,200,109800,2200,549,YES
2025-09-25T21:56:04Z,Big Timby,SELL,Earth orb,271,148779,2981,549,YES
2025-09-25T21:55:33Z,Big Timby,SELL,Earth orb,246,135054,2706,549,YES
2025-09-25T21:54:57Z,Big Timby,SELL,Earth battlestaff,1112,9882344,197936,8887,NO
2025-09-25T21:49:13Z,Big Timby,SELL,Earth battlestaff,264,2346168,46992,8887,NO
2025-09-25T21:47:12Z,Big Timby,BUY,Dragonfruit sapling,18,3406572,0,189254,YES
2025-09-25T21:46:11Z,Big Timby,BUY,Dragonfruit sapling,42,7948668,0,189254,YES
2025-09-25T21:36:48Z,Big Timby,SELL,Earth orb,10,5490,110,549,YES
2025-09-25T21:36:38Z,Big Timby,SELL,Earth orb,900,494100,9900,549,YES
2025-09-25T21:25:31Z,Big Timby,SELL,Battlestaff,630,5251050,105210,8335,YES
2025-09-25T13:51:29Z,Big Timby,SELL,Earth battlestaff,1510,13426920,268780,8892,NO
2025-09-25T12:48:22Z,Big Timby,SELL,Earth battlestaff,1510,13426920,268780,8892,NO
2025-09-24T23:36:06Z,Big Timby,SELL,Earth battlestaff,715,6357780,127270,8892,NO
2025-09-24T23:34:52Z,Big Timby,SELL,Earth battlestaff,795,7069140,141510,8892,NO
2025-09-24T23:09:17Z,Big Timby,BUY,Super combat potion(4),122,1924184,0,15772,YES
2025-09-24T23:06:55Z,Big Timby,BUY,Super combat potion(4),1,15772,0,15772,YES
2025-09-24T23:06:52Z,Big Timby,BUY,Super combat potion(4),3,47316,0,15772,YES
2025-09-24T23:06:50Z,Big Timby,BUY,Super combat potion(4),1,15772,0,15772,YES
2025-09-24T23:06:47Z,Big Timby,BUY,Super combat potion(4),3,47316,0,15772,YES
2025-09-24T23:06:20Z,Big Timby,BUY,Super combat potion(4),1,15772,0,15772,YES
2025-09-24T23:06:10Z,Big Timby,BUY,Super combat potion(4),2,31544,0,15772,YES
2025-09-24T23:05:43Z,Big Timby,BUY,Super combat potion(4),3,47316,0,15772,YES
2025-09-24T23:04:59Z,Big Timby,BUY,Super combat potion(4),1,15772,0,15772,YES
2025-09-24T23:04:56Z,Big Timby,BUY,Super combat potion(4),63,993636,0,15772,YES
2025-09-23T21:03:29Z,Big Timby,SELL,Infinity boots,1,345655,6914,345655,NO
2025-09-23T13:44:42Z,Big Timby,SELL,Infinity boots,1,345655,6914,345655,NO
2025-09-23T12:11:38Z,Big Timby,SELL,Infinity boots,1,345655,6914,345655,NO
2025-09-21T16:52:12Z,Big Timby,SELL,Earth battlestaff,1861,16747139,334980,8999,NO
2025-09-21T16:52:05Z,Big Timby,SELL,Earth battlestaff,150,1349850,27000,8999,NO
2025-09-21T16:51:57Z,Big Timby,SELL,Earth battlestaff,114,1025886,20520,8999,NO
2025-09-21T16:51:52Z,Big Timby,SELL,Earth battlestaff,122,1097878,21960,8999,NO
2025-09-21T16:51:18Z,Big Timby,SELL,Earth battlestaff,177,1592823,31860,8999,NO
2025-09-21T16:51:18Z,Big Timby,SELL,Earth battlestaff,194,1745806,34920,8999,NO
2025-09-21T16:49:44Z,Big Timby,SELL,Earth battlestaff,114,1025886,20520,8999,NO
2025-09-21T16:49:27Z,Big Timby,SELL,Earth battlestaff,121,1088879,21780,8999,NO
2025-09-21T16:48:37Z,Big Timby,SELL,Earth battlestaff,210,1889790,37800,8999,NO
2025-09-21T16:48:24Z,Big Timby,SELL,Earth battlestaff,173,1556827,31140,8999,NO
2025-09-21T16:48:16Z,Big Timby,SELL,Earth battlestaff,137,1232863,24660,8999,NO
2025-09-21T16:48:13Z,Big Timby,SELL,Earth battlestaff,199,1790801,35820,8999,NO
2025-09-21T16:47:55Z,Big Timby,SELL,Earth battlestaff,119,1070881,21420,8999,NO
2025-09-21T16:47:42Z,Big Timby,SELL,Earth battlestaff,195,1754805,35100,8999,NO
2025-09-21T16:47:33Z,Big Timby,SELL,Earth battlestaff,137,1232863,24660,8999,NO
2025-09-21T16:47:33Z,Big Timby,SELL,Earth battlestaff,198,1781802,35640,8999,NO
2025-09-21T16:47:30Z,Big Timby,SELL,Earth battlestaff,12,107988,2160,8999,NO
2025-09-21T16:41:35Z,Big Timby,SELL,Earth battlestaff,188,1691812,33840,8999,NO
2025-09-21T16:40:57Z,Big Timby,SELL,Earth battlestaff,123,1106877,22140,8999,NO
2025-09-21T16:40:37Z,Big Timby,SELL,Earth battlestaff,91,818909,16380,8999,NO
2025-09-21T16:40:31Z,Big Timby,SELL,Earth battlestaff,202,1817798,36360,8999,NO
2025-09-21T16:40:07Z,Big Timby,SELL,Earth battlestaff,117,1052883,21060,8999,NO
2025-09-21T16:39:43Z,Big Timby,SELL,Earth battlestaff,114,1025886,20520,8999,NO
2025-09-21T16:38:51Z,Big Timby,SELL,Earth battlestaff,173,1556827,31140,8999,NO
2025-09-21T16:38:38Z,Big Timby,SELL,Earth battlestaff,130,1169870,23400,8999,NO
2025-09-21T16:38:17Z,Big Timby,SELL,Earth battlestaff,136,1223864,24480,8999,NO
2025-09-21T16:38:14Z,Big Timby,SELL,Earth battlestaff,171,1538829,30780,8999,NO
2025-09-21T01:31:01Z,Big Timby,BUY,Enhanced crystal teleport seed,1,2595000,0,2713945,YES
2025-09-20T20:40:41Z,Big Timby,BUY,Blood shard,1,8038248,0,8038248,YES
2025-09-19T12:48:39Z,Big Timby,SELL,Onyx bolts (e),50,437900,8800,8758,NO
2025-09-19T00:09:07Z,Big Timby,SELL,Uncharged toxic trident,1,4385086,87702,4385086,NO
2025-09-18T20:31:39Z,Big Timby,SELL,Guardian boots,1,4881239,97625,4881239,NO
2025-09-18T19:59:32Z,Big Timby,BUY,Goading potion(4),20,699980,0,36152,YES
2025-09-18T19:55:11Z,Big Timby,BUY,Demon tear,5625,1243125,0,221,YES
2025-09-18T19:55:11Z,Big Timby,BUY,Demon tear,4375,966875,0,221,YES
2025-09-18T19:55:11Z,Big Timby,BUY,Bandos boots,1,441224,0,441224,YES
2025-09-18T19:55:11Z,Big Timby,SELL,Earth battlestaff,1210,10961390,220220,9059,NO
2025-09-18T17:35:00Z,Big Timby,BUY,Demon tear,50,11050,0,221,YES
2025-09-18T17:19:10Z,Big Timby,SELL,Earth battlestaff,57,516363,10374,9059,NO
2025-09-18T17:18:58Z,Big Timby,SELL,Earth battlestaff,200,1811800,36400,9059,NO
2025-09-18T17:17:36Z,Big Timby,SELL,Earth battlestaff,153,1386027,27846,9059,NO
2025-09-18T17:17:34Z,Big Timby,SELL,Earth battlestaff,115,1041785,20930,9059,NO
2025-09-18T17:17:15Z,Big Timby,SELL,Earth battlestaff,175,1585325,31850,9059,NO
2025-09-18T17:17:12Z,Big Timby,SELL,Earth battlestaff,206,1866154,37492,9059,NO
2025-09-18T17:17:11Z,Big Timby,SELL,Earth battlestaff,140,1268260,25480,9059,NO
2025-09-18T17:17:04Z,Big Timby,SELL,Earth battlestaff,161,1458499,29302,9059,NO
2025-09-18T17:04:02Z,Big Timby,BUY,Demon tear,4325,955825,0,221,YES
2025-09-18T16:59:49Z,Big Timby,SELL,Earth battlestaff,1,9059,182,9059,NO
2025-09-18T16:57:29Z,Big Timby,BUY,Saturated heart,1,109200000,0,109200000,NO
2025-09-18T16:52:23Z,Big Timby,SELL,Earth battlestaff,1,9059,182,9059,NO
2025-09-18T16:46:33Z,Big Timby,SELL,Earth battlestaff,1,9059,182,9059,NO
2025-09-18T16:45:34Z,Big Timby,SELL,Grimy cadantine,51,183447,3672,2924,NO
2025-09-18T16:45:32Z,Big Timby,SELL,Grimy kwuarm,77,282282,5698,3001,NO
2025-09-18T16:45:28Z,Big Timby,SELL,Magic logs,800,720000,14400,894,NO
2025-09-18T16:45:23Z,Big Timby,SELL,Chaos rune,50000,3781225,100000,75,NO
2025-09-18T16:44:31Z,Big Timby,SELL,Spider cave teleport,28,1230600,24612,41838,NO
2025-09-18T16:44:28Z,Big Timby,SELL,Uncut ruby,243,284553,5832,937,NO
2025-09-18T16:44:24Z,Big Timby,SELL,Uncut emerald,19,9196,190,398,NO
2025-09-18T16:44:21Z,Big Timby,SELL,Uncut diamond,237,580650,11613,1995,NO
2025-09-18T16:44:19Z,Big Timby,SELL,Chromium ingot,1,44990,900,34279,NO
2025-09-18T16:44:15Z,Big Timby,SELL,Dragon dart tip,617,989051,20361,1280,NO
2025-09-18T16:44:13Z,Big Timby,SELL,Mithril javelin,42,336,42,4,NO
2025-09-18T16:44:07Z,Big Timby,SELL,Ruby,17,13294,272,625,NO
2025-09-18T16:44:04Z,Big Timby,SELL,Rune javelin tips,1,540,11,440,NO
2025-09-18T16:44:03Z,Big Timby,SELL,Dragon javelin tips,1,895,18,724,NO
2025-09-18T16:43:59Z,Big Timby,SELL,Sapphire,25,4775,100,166,NO
2025-09-18T16:43:57Z,Big Timby,SELL,Onyx bolt tips,61,496113,9943,6521,NO
2025-09-18T16:43:54Z,Big Timby,SELL,Rune scimitar,1,14851,298,12028,NO
2025-09-18T16:43:43Z,Big Timby,SELL,Shark lure,400,124000,2800,230,NO
2025-09-18T16:43:40Z,Big Timby,SELL,Wine of zamorak,65,63115,1300,767,YES
2025-09-18T16:43:37Z,Big Timby,SELL,Grapes,552,40848,1104,61,NO
2025-09-18T16:43:34Z,Big Timby,SELL,Rune battleaxe,10,243910,4880,19512,NO
2025-09-18T16:43:31Z,Big Timby,SELL,Ranarr seed,8,276000,5520,26589,NO
2025-09-18T16:43:29Z,Big Timby,SELL,Magic seed,5,427805,8560,68449,NO
2025-09-18T16:43:25Z,Big Timby,SELL,Rune pickaxe,18,335160,6714,14896,NO
2025-09-18T16:43:22Z,Big Timby,SELL,Crystal key,21,465024,9303,17716,NO
2025-09-18T16:43:20Z,Big Timby,SELL,Snapdragon seed,6,433074,8664,55733,YES
2025-09-18T16:43:16Z,Big Timby,SELL,Rune 2h sword,22,835142,16720,30369,NO
2025-09-18T16:43:13Z,Big Timby,SELL,Dragon bones,37,79550,1591,1720,NO
2025-09-18T16:43:10Z,Big Timby,SELL,Mithril bar,1,773,16,616,YES
2025-09-18T16:42:17Z,Big Timby,SELL,Rune full helm,15,309180,6195,16489,NO
2025-09-18T16:42:15Z,Big Timby,SELL,Yew seed,11,282744,5665,18869,NO
2025-09-18T16:42:10Z,Big Timby,SELL,Key master teleport,28,1072400,21448,31170,YES
2025-09-18T16:42:05Z,Big Timby,SELL,Air battlestaff,36,324288,6516,7207,NO
2025-09-18T16:42:03Z,Big Timby,SELL,Rune axe,1,7300,146,5817,NO
2025-09-18T16:41:59Z,Big Timby,SELL,Mahogany logs,143,56628,1144,328,NO
2025-09-18T16:41:56Z,Big Timby,SELL,Dragonstone bolt tips,204,102000,2040,326,NO
2025-09-18T16:41:52Z,Big Timby,SELL,Diamond bolt tips,1443,229521,5772,106,NO
2025-09-18T16:41:47Z,Big Timby,SELL,Scaly blue dragonhide,1,645,13,514,NO
2025-09-18T16:41:44Z,Big Timby,SELL,Rune longsword,11,200134,4004,14923,NO
2025-09-18T16:41:40Z,Big Timby,SELL,Rune dart tip,76,90820,1824,892,NO
2025-09-18T16:41:37Z,Big Timby,SELL,Rune sq shield,1,22650,453,14491,NO
2025-09-18T16:41:34Z,Big Timby,SELL,Runite bar,26,320918,6422,7892,NO
2025-09-18T16:41:31Z,Big Timby,SELL,Dragon platelegs,2,321800,6436,103158,NO
2025-09-18T16:41:28Z,Big Timby,SELL,Raw monkfish,320,126400,2560,264,NO
2025-09-18T16:41:25Z,Big Timby,SELL,Mort myre fungus,240,92160,1920,248,NO
2025-09-18T16:41:21Z,Big Timby,SELL,Rune warhammer,5,120255,2410,19603,NO
2025-09-18T16:41:18Z,Big Timby,SELL,Araxyte venom sack,163,166423,3423,822,YES
2025-09-18T16:41:14Z,Big Timby,SELL,Kwuarm seed,2,5412,110,774,NO
2025-09-18T16:41:11Z,Big Timby,SELL,White lily,1,496,10,396,NO
2025-09-18T16:41:05Z,Big Timby,SELL,Mystic robe bottom,1,47200,944,38088,NO
2025-09-18T16:41:03Z,Big Timby,SELL,Rune kiteshield,34,1084600,21692,25616,NO
2025-09-18T16:40:59Z,Big Timby,SELL,Raw shark,1347,758361,16164,449,NO
2025-09-18T16:40:56Z,Big Timby,SELL,Dragon arrowtips,626,1356542,27544,1734,NO
2025-09-18T16:40:50Z,Big Timby,SELL,Rune platelegs,43,1612500,32250,30325,NO
2025-09-18T16:39:40Z,Big Timby,SELL,Emerald,17,6766,136,248,NO
2025-09-18T16:39:37Z,Big Timby,SELL,Silver ore,95,5415,190,37,NO
2025-09-18T16:39:32Z,Big Timby,SELL,Grimy snapdragon,12,138204,2772,7322,YES
2025-09-18T16:39:21Z,Big Timby,SELL,Kraken tentacle,1,340120,6803,186100,NO
2025-09-18T16:39:18Z,Big Timby,SELL,Papaya tree seed,1,1393,28,886,NO
2025-09-18T16:39:09Z,Big Timby,SELL,Unpowered orb,50,3050,100,39,NO
2025-09-18T16:39:06Z,Big Timby,SELL,Adamant javelin,42,2310,84,45,NO
2025-09-18T16:39:04Z,Big Timby,SELL,Toadflax seed,20,18780,380,748,NO
2025-09-18T16:39:00Z,Big Timby,SELL,Jar of dirt,2,65000,1300,15620,NO
2025-09-18T16:38:58Z,Big Timby,SELL,Granite maul,2,632646,12654,260752,NO
2025-09-18T16:38:52Z,Big Timby,SELL,Dwarf weed seed,2,1000,20,488,NO
2025-09-18T16:38:37Z,Big Timby,SELL,Mystic water staff,1,24914,499,23864,NO
2025-09-18T16:38:34Z,Big Timby,SELL,Mystic robe top,1,71100,1422,68125,NO
2025-09-18T16:38:25Z,Big Timby,SELL,Fire battlestaff,4,35700,716,8514,NO
2025-09-18T16:38:21Z,Big Timby,SELL,Adamant chainbody,10,25050,510,2504,NO
2025-09-18T16:38:18Z,Big Timby,SELL,Granite ring,1,28511,571,27155,NO
2025-09-18T16:38:10Z,Big Timby,SELL,Adamantite bar,965,1775600,35705,1742,NO
2025-09-18T16:38:08Z,Big Timby,SELL,Awakener's orb,2,846664,16934,402166,NO
2025-09-18T16:38:04Z,Big Timby,SELL,Dragon javelin tips,827,734376,14886,860,NO
2025-09-18T16:38:02Z,Big Timby,SELL,Rune javelin tips,539,286748,5929,523,NO
2025-09-18T16:37:59Z,Big Timby,SELL,Mithril bar,565,443525,9040,732,YES
2025-09-18T16:37:55Z,Big Timby,SELL,Runite ore,189,1970612,39501,9910,NO
2025-09-18T16:37:52Z,Big Timby,SELL,Adamantite ore,1762,1363788,28192,748,NO
2025-09-18T16:37:46Z,Big Timby,SELL,Mithril ore,761,95125,2283,123,NO
2025-09-18T16:37:45Z,Big Timby,SELL,Coal,6117,1253985,30585,198,NO
2025-09-18T16:35:46Z,Big Timby,SELL,Dragon scimitar,6,355500,7110,56918,NO
2025-09-18T16:35:40Z,Big Timby,SELL,Dragon med helm,7,411478,8232,55758,NO
2025-09-18T16:35:39Z,Big Timby,SELL,Dragon mace,34,1010788,20230,28064,NO
2025-09-18T16:35:36Z,Big Timby,SELL,Dragon plateskirt,1,161002,3221,153283,YES
2025-09-16T00:50:21Z,Big Timby,BUY,Sunfire splinters,20013,2241456,0,112,YES
2025-09-16T00:50:02Z,Big Timby,BUY,Sunfire splinters,93,10323,0,111,YES
2025-09-16T00:49:05Z,Big Timby,BUY,Sunfire splinters,763,84693,0,111,YES
2025-09-16T00:48:59Z,Big Timby,BUY,Sunfire splinters,353,39183,0,111,YES
2025-09-16T00:48:33Z,Big Timby,BUY,Sunfire splinters,250,27750,0,111,YES
2025-09-16T00:48:01Z,Big Timby,BUY,Sunfire splinters,3120,346320,0,111,YES
2025-09-16T00:47:42Z,Big Timby,BUY,Sunfire splinters,80,8880,0,111,YES
2025-09-16T00:47:26Z,Big Timby,BUY,Sunfire splinters,589,65379,0,111,YES
2025-09-16T00:46:59Z,Big Timby,BUY,Sunfire splinters,1153,127983,0,111,YES
2025-09-16T00:46:21Z,Big Timby,BUY,Sunfire splinters,858,95238,0,111,YES
2025-09-16T00:46:14Z,Big Timby,BUY,Sunfire splinters,1275,141525,0,111,YES
2025-09-16T00:46:09Z,Big Timby,BUY,Sunfire splinters,1453,161283,0,111,YES
2025-09-14T13:30:30Z,Big Timby,BUY,Burning claws,1,5691067,0,5691067,YES
2025-09-14T04:03:21Z,Big Timby,BUY,Ring mould,1,189,0,231,NO
2025-09-13T20:19:57Z,Big Timby,SELL,Onyx bolts (e),60,527340,10560,8789,NO
2025-09-13T20:04:51Z,Big Timby,BUY,Occult necklace,1,453051,0,453468,YES
2025-09-13T15:36:36Z,Big Timby,BUY,Super restore(4),984,14064312,0,14293,YES
2025-09-13T05:11:26Z,Big Timby,BUY,Magic longbow (u),1,985,0,1215,YES
2025-09-13T04:45:40Z,Big Timby,BUY,Super restore(4),10,142930,0,14293,YES
2025-09-13T04:45:30Z,Big Timby,BUY,Super restore(4),4,57172,0,14293,YES
2025-09-13T04:44:11Z,Big Timby,BUY,Super restore(4),2,28586,0,14293,YES
2025-09-12T14:07:46Z,Big Timby,SELL,Verac's plateskirt,1,228119,4563,196080,YES
2025-09-12T14:06:56Z,Big Timby,SELL,Saradomin sword,1,113916,2279,90941,YES
2025-09-12T13:55:54Z,Big Timby,BUY,Saradomin sword,1,119000,0,119359,YES
2025-09-12T13:54:22Z,Big Timby,BUY,Verac's plateskirt,1,238856,0,257353,YES
2025-09-12T12:28:13Z,Big Timby,SELL,Dragon spear,6,226206,4530,37701,NO
2025-09-12T12:01:57Z,Big Timby,SELL,Dragon spear,6,226206,4530,37701,NO
2025-09-12T02:43:22Z,Big Timby,SELL,Dragon spear,1,37701,755,37701,NO
2025-09-12T02:39:58Z,Big Timby,SELL,Dragon spear,1,37701,755,37701,NO
2025-09-12T02:37:04Z,Big Timby,SELL,Dragon spear,2,75402,1510,37701,NO
2025-09-12T02:29:14Z,Big Timby,SELL,Dragon spear,1,37701,755,37701,NO
2025-09-12T01:48:45Z,Big Timby,BUY,Strength amulet (t),1,30286,0,34612,NO
2025-09-12T01:25:03Z,Big Timby,SELL,Dragon spear,1,37701,755,37701,NO
2025-09-11T22:04:30Z,Big Timby,BUY,Ancient staff,1,60452,0,60582,NO
2025-09-10T16:08:01Z,Big Timby,BUY,Dragon javelin,1000,877000,0,882,NO
2025-09-09T22:02:23Z,Big Timby,BUY,Dragon boots,1,329712,0,335662,NO
2025-09-09T18:36:33Z,Big Timby,SELL,Earth battlestaff,680,6134960,123080,9022,NO
2025-09-09T15:59:07Z,Big Timby,SELL,Earth battlestaff,73,658606,13213,9022,NO
2025-09-09T15:58:31Z,Big Timby,SELL,Earth battlestaff,275,2481050,49775,9022,NO
2025-09-09T15:57:41Z,Big Timby,SELL,Earth battlestaff,305,2751710,55205,9022,NO
2025-09-09T15:57:10Z,Big Timby,SELL,Earth battlestaff,27,243594,4887,9022,NO
2025-09-09T15:56:01Z,Big Timby,SELL,Earth battlestaff,1759,15869698,318379,9022,NO
2025-09-09T15:52:16Z,Big Timby,SELL,Earth battlestaff,27,243594,4887,9022,NO
2025-09-09T15:50:58Z,Big Timby,SELL,Earth battlestaff,223,2011906,40363,9022,NO
2025-09-09T15:50:57Z,Big Timby,SELL,Earth battlestaff,158,1425476,28598,9022,NO
2025-09-09T15:50:00Z,Big Timby,SELL,Earth battlestaff,301,2715622,54481,9022,NO
2025-09-09T15:48:44Z,Big Timby,SELL,Earth battlestaff,117,1055574,21177,9022,NO
2025-09-09T15:45:13Z,Big Timby,SELL,Earth battlestaff,1,9022,181,9022,NO
2025-09-09T15:44:26Z,Big Timby,SELL,Earth battlestaff,1,9022,181,9022,NO
2025-09-09T15:43:56Z,Big Timby,SELL,Earth battlestaff,266,2399852,48146,9022,NO
2025-09-09T15:39:53Z,Big Timby,SELL,Earth battlestaff,321,2896062,58101,9022,NO
2025-09-09T15:39:36Z,Big Timby,SELL,Earth battlestaff,10,90220,1810,9022,NO
2025-09-09T15:39:18Z,Big Timby,SELL,Earth battlestaff,150,1353300,27150,9022,NO
2025-09-09T15:30:20Z,Big Timby,SELL,Earth battlestaff,1,9022,181,9022,NO
2025-09-09T15:29:26Z,Big Timby,SELL,Earth battlestaff,27,243594,4887,9022,NO
2025-09-09T15:27:24Z,Big Timby,SELL,Earth battlestaff,129,1163838,23349,9022,NO
2025-09-09T15:27:24Z,Big Timby,SELL,Earth battlestaff,2776,25045072,502456,9022,NO
2025-09-09T15:25:51Z,Big Timby,SELL,Earth battlestaff,110,992420,19910,9022,NO
2025-09-09T15:25:10Z,Big Timby,SELL,Earth battlestaff,113,1019486,20453,9022,NO
2025-09-09T15:24:41Z,Big Timby,SELL,Earth battlestaff,27,243594,4887,9022,NO
2025-09-09T15:23:00Z,Big Timby,SELL,Earth battlestaff,127,1145794,22987,9022,NO
2025-09-09T15:20:34Z,Big Timby,SELL,Earth battlestaff,222,2002884,40182,9022,NO
2025-09-09T15:20:18Z,Big Timby,SELL,Earth battlestaff,262,2363764,47422,9022,NO
2025-09-09T15:20:17Z,Big Timby,SELL,Earth battlestaff,148,1335256,26788,9022,NO
2025-09-09T15:20:16Z,Big Timby,SELL,Earth battlestaff,172,1551784,31132,9022,NO
